POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester,,
14103107134,31814,5,5,17,27,37,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107134,031814P,5,4,9,18,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107134,31815,5,5,17,27,33,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107134,31833,5,5,14,24,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107134,031840P,5,4,8,17,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107134,031841P,9,8,18,35,50,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107134,41301,4,4,18,26,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,041301P,5,4,8,17,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,41308,4,5,16,25,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,041308P,4,3,8,15,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,41402,5,5,15,25,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107134,041402P,5,5,7,17,23,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107134,41504,4,5,12,21,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107134,041504P,4,4,7,15,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107134,41603,5,5,12,22,33,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107134,041603P,5,4,8,17,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107134,51301,5,5,16,26,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,051301P,5,5,8,18,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,51602,5,5,11,21,38,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107134,61101,5,5,19,29,31,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,103,1,,
14103107134,061101P,5,5,9,19,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107134,61505,5,5,14,24,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107134,211101,5,5,14,24,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107134,211202,4,4,17,25,63,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107134,211303,5,5,17,27,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107134,211404,4,5,17,26,43,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107134,211404P,4,5,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107134,221101,5,5,14,24,33,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,103,1,,
14103107134,221101P,5,4,7,16,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107134,231201,5,5,17,27,25,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107134,231201P,5,5,9,19,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107134,241105,5,4,15,24,39,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107134,241401,5,5,15,25,40,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107134,241406,5,5,16,26,52,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107134,241802,5,5,12,22,35,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,11201,3,AB,14,17,51,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,011201P,4,4,8,16,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,11202,5,5,16,26,44,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,011202P,5,4,6,15,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,21102,4,4,15,23,43,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,021102P,4,4,AB,8,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,21201,4,3,18,25,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,021201P,4,5,7,16,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,021203P,10,8,18,36,55,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,21307,5,5,16,26,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,31101,5,4,20,29,31,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,031101P,4,5,10,19,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,31342,5,5,15,25,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,031342P,5,5,9,19,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,31403,4,5,18,27,37,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,031403P,4,5,8,17,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,31404,5,5,19,29,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,31505,4,5,18,27,45,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,031505P,4,4,9,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,31506,4,5,17,26,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,31508,5,5,13,23,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,31510,4,5,15,24,50,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,31607,4,4,5,13,40,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,031607P,4,4,8,16,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,31609,5,5,20,30,47,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,031609P,5,5,8,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,31611,5,5,20,30,33,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,031611P,5,5,8,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,31616,5,5,16,26,34,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,31814,5,4,14,23,36,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,031814P,5,4,9,18,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,31815,5,5,16,26,52,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,31833,5,5,11,21,31,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,031840P,5,4,8,17,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,031841P,9,8,18,35,50,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107135,41301,4,4,20,28,38,"FEB, 2017","B.TECH. 3RD SEMESTER EXAMINATION, 2016",107,103,3,,
14103107135,041301P,5,4,8,17,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,41308,4,4,17,25,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,041308P,3,4,8,15,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,41402,5,5,15,25,44,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,041402P,5,5,7,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,41504,4,5,11,20,31,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,041504P,4,4,7,15,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,41603,5,5,12,22,45,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,041603P,5,4,9,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,51301,5,5,19,29,38,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,051301P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,51602,4,5,14,23,35,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107135,61101,5,5,18,28,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,061101P,4,5,9,18,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,61505,5,5,14,24,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107135,211101,5,5,11,21,52,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,211202,4,4,18,26,63,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,211303,5,5,18,28,64,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107135,211404,4,5,17,26,40,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,211404P,4,5,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,221101,4,4,17,25,36,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,221101P,4,5,8,17,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,231201,5,5,18,28,40,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,231201P,4,5,10,19,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107135,241105,4,5,14,23,42,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107135,241401,5,5,14,24,34,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,241406,5,5,18,28,44,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107135,241802,5,5,8,18,39,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107136,21102,4,3,18,25,33,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,021102P,4,3,AB,7,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,31101,5,4,19,28,40,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,031101P,4,4,10,18,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,61101,4,5,19,28,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,061101P,4,4,9,17,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,211101,5,5,10,20,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,221101,4,5,15,24,14,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,221101P,4,4,9,17,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107136,241105,5,4,13,22,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,11201,5,4,18,27,54,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,011201P,5,5,8,18,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,11202,5,5,18,28,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,011202P,5,4,7,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,21102,4,4,17,25,52,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,021102P,4,4,9,17,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,21201,5,5,19,29,42,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,021201P,4,5,8,17,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,021203P,9,10,17,36,56,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,21307,5,5,17,27,58,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,31101,5,5,20,30,53,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,031101P,5,5,10,20,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,31342,5,5,16,26,53,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,031342P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,31403,5,5,19,29,39,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,031403P,5,5,9,19,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,31404,5,5,18,28,43,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,31505,4,5,19,28,54,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,031505P,4,4,9,17,29,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,31506,4,5,19,28,44,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,31508,5,5,12,22,50,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,31510,4,5,18,27,48,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,31607,5,5,18,28,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,031607P,5,5,9,19,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,31609,4,5,20,29,58,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,031609P,4,5,9,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,31611,4,5,20,29,46,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,031611P,4,5,9,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,31616,5,5,18,28,47,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,31814,5,5,20,30,57,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107137,031814P,5,5,10,20,30,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107137,31815,5,5,18,28,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107137,31833,5,5,20,30,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107137,031840P,5,5,9,19,30,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107137,031841P,9,9,19,37,57,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107137,41301,4,5,20,29,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,041301P,5,4,8,17,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,41308,4,4,17,25,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,041308P,4,4,7,15,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,41402,5,5,19,29,51,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,041402P,5,5,9,19,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,41504,4,5,16,25,54,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,041504P,4,4,8,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,41603,5,4,20,29,51,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,041603P,5,5,8,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,51301,4,5,18,27,51,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,051301P,4,5,9,18,29,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,51602,5,4,14,23,39,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107137,61101,4,5,18,27,31,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,061101P,4,5,8,17,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,61505,5,4,16,25,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107137,211101,5,5,17,27,69,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,211202,4,4,18,26,59,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,211303,5,5,18,28,64,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107137,211404,4,5,18,27,48,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,211404P,4,4,8,16,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,221101,4,4,17,25,39,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,221101P,4,4,8,16,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,231201,5,5,18,28,40,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,231201P,5,5,9,19,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107137,241105,4,5,12,21,34,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107137,241401,4,5,20,29,46,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,241406,5,5,19,29,53,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107137,241802,5,5,18,28,52,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,11201,3,5,14,22,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,011201P,5,5,7,17,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,11202,5,5,18,28,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,011202P,5,4,6,15,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,21102,5,4,17,26,44,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107138,021102P,5,4,7,16,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107138,21201,4,5,19,28,39,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,021201P,4,5,8,17,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,021203P,9,9,17,35,56,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,103,2,,
14103107138,21307,5,5,18,28,43,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,31101,4,5,19,28,42,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107138,031101P,4,5,9,18,24,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107138,31342,5,5,17,27,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,031342P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,31403,4,5,19,28,48,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107138,031403P,4,5,9,18,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107138,31404,5,5,18,28,42,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107138,31505,5,5,18,28,46,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,031505P,5,4,9,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,31506,5,5,19,29,34,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,31508,5,5,19,29,36,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,31510,5,5,20,30,54,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,31607,5,4,10,19,30,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,031607P,5,4,8,17,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,31609,5,5,20,30,51,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,031609P,5,5,8,18,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,31611,5,5,19,29,31,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,031611P,5,5,7,17,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,31616,5,5,15,25,33,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,31814,5,5,19,29,46,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,031814P,5,5,10,20,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,31815,5,5,17,27,52,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,31833,5,5,10,20,33,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,031840P,5,5,9,19,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,031841P,9,9,19,37,50,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,103,8,,
14103107138,41301,4,5,19,28,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,041301P,5,5,8,18,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,41308,5,4,17,26,31,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,041308P,4,4,8,16,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,41402,4,5,17,26,42,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107138,041402P,5,5,8,18,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,103,4,,
14103107138,41504,4,5,16,25,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,041504P,4,4,8,16,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,103,5,,
14103107138,41603,4,5,16,25,54,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,041603P,5,4,9,18,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,51301,5,5,17,27,55,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,051301P,4,5,8,17,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,103,3,,
14103107138,51602,4,5,15,24,50,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,103,6,,
14103107138,61101,5,5,18,28,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
14103107138,061101P,5,5,8,18,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,103,1,,
